Type,Size,Duration
wait_t,1,1.397e-06
wait_t,1,1.886e-06
mata_t,135,1.397e-06
data_t,20480,1.886e-06
mata_t,134,9.78e-07
data_t,20480,1.397e-06
mata_t,134,9.77e-07
data_t,20480,1.467e-06
mata_t,134,1.467e-06
data_t,20480,9.08e-07
wait_t,1,7.542e-06
wait_t,1,1.886e-06
wait_t,1,1.956e-06
wait_t,1,1.955e-06
mata_t,133,1.467e-06
data_t,20480,1.955e-06
mata_t,135,1.397e-06
data_t,20480,1.466e-06
mata_t,134,1.466e-06
data_t,20480,1.397e-06
mata_t,134,9.77e-07
data_t,20480,1.467e-06
wait_t,1,5.169e-06
wait_t,1,1.886e-06
wait_t,1,1.467e-06
wait_t,1,1.886e-06
mata_t,134,1.397e-06
data_t,20480,1.467e-06
mata_t,134,9.08e-07
data_t,20480,9.78e-07
mata_t,134,1.396e-06
data_t,20480,9.08e-07
mata_t,134,9.08e-07
data_t,20480,9.78e-07
wait_t,1,6.775e-06
wait_t,1,1.886e-06
wait_t,1,1.397e-06
wait_t,1,1.885e-06
mata_t,132,1.397e-06
data_t,20480,1.955e-06
mata_t,134,1.397e-06
data_t,20480,1.397e-06
mata_t,133,9.08e-07
data_t,20480,9.08e-07
mata_t,135,9.78e-07
data_t,20480,1.397e-06
wait_t,1,7.752e-06
wait_t,1,1.955e-06
wait_t,1,1.816e-06
wait_t,1,1.885e-06
mata_t,135,1.397e-06
data_t,20480,1.397e-06
mata_t,135,1.467e-06
data_t,20480,1.397e-06
mata_t,134,9.08e-07
data_t,20480,9.08e-07
mata_t,134,9.77e-07
data_t,20480,1.397e-06
wait_t,1,7.683e-06
wait_t,1,1.956e-06
wait_t,1,1.956e-06
wait_t,1,1.886e-06
mata_t,135,1.397e-06
data_t,20480,1.396e-06
mata_t,135,1.397e-06
data_t,20480,1.467e-06
mata_t,133,1.396e-06
data_t,20480,9.78e-07
mata_t,133,9.78e-07
data_t,20480,9.77e-07
wait_t,1,5.169e-06
wait_t,1,1.886e-06
wait_t,1,1.397e-06
wait_t,1,1.886e-06
mata_t,134,9.78e-07
data_t,20480,1.467e-06
mata_t,134,1.466e-06
data_t,20480,1.397e-06
mata_t,134,9.08e-07
data_t,20480,1.397e-06
mata_t,134,1.467e-06
data_t,20480,9.78e-07
wait_t,1,7.752e-06
wait_t,1,1.886e-06
wait_t,1,1.886e-06
wait_t,1,1.396e-06
mata_t,133,1.397e-06
data_t,20480,1.956e-06
mata_t,133,9.78e-07
data_t,20480,1.397e-06
mata_t,133,9.08e-07
data_t,20480,9.77e-07
mata_t,134,1.397e-06
data_t,20480,9.78e-07
wait_t,1,6.077e-06
wait_t,1,2.375e-06
wait_t,1,1.956e-06
wait_t,1,1.886e-06
mata_t,134,9.77e-07
data_t,20480,1.397e-06
mata_t,135,1.466e-06
data_t,20480,9.77e-07
mata_t,135,1.466e-06
data_t,20480,9.78e-07
mata_t,134,9.78e-07
data_t,20480,1.467e-06
wait_t,1,7.263e-06
wait_t,1,1.956e-06
wait_t,1,1.397e-06
wait_t,1,1.956e-06
mata_t,135,1.397e-06
data_t,20480,1.816e-06
mata_t,134,9.78e-07
data_t,20480,9.08e-07
mata_t,135,1.397e-06
data_t,20480,1.397e-06
mata_t,134,1.467e-06
data_t,20480,1.467e-06
wait_t,1,5.587e-06
wait_t,1,1.955e-06
wait_t,1,1.397e-06
wait_t,1,1.955e-06
mata_t,134,1.467e-06
data_t,20480,1.396e-06
mata_t,134,1.467e-06
data_t,20480,1.397e-06
mata_t,134,9.77e-07
data_t,20480,1.397e-06
mata_t,134,1.466e-06
data_t,20480,1.466e-06
wait_t,1,6.775e-06
wait_t,1,1.886e-06
wait_t,1,1.885e-06
wait_t,1,1.956e-06
mata_t,134,1.397e-06
data_t,20480,1.467e-06
mata_t,134,1.397e-06
data_t,20480,1.397e-06
mata_t,134,1.467e-06
data_t,20480,1.397e-06
mata_t,134,9.78e-07
data_t,20480,9.78e-07
wait_t,1,5.308e-06
wait_t,1,1.955e-06
wait_t,1,1.397e-06
wait_t,1,1.886e-06
mata_t,134,1.397e-06
data_t,20480,1.397e-06
mata_t,134,1.396e-06
data_t,20480,1.467e-06
mata_t,135,1.467e-06
data_t,20480,9.08e-07
mata_t,135,9.78e-07
data_t,20480,9.08e-07
wait_t,1,7.123e-06
wait_t,1,1.955e-06
wait_t,1,1.466e-06
wait_t,1,1.886e-06
mata_t,134,9.78e-07
data_t,20480,1.467e-06
mata_t,135,1.396e-06
data_t,20480,1.886e-06
mata_t,134,1.397e-06
data_t,20480,1.396e-06
mata_t,134,9.08e-07
data_t,20480,1.397e-06
wait_t,1,4.749e-06
wait_t,1,2.444e-06
wait_t,1,1.885e-06
wait_t,1,1.956e-06
mata_t,133,1.397e-06
data_t,20480,1.816e-06
mata_t,134,1.397e-06
data_t,20480,1.467e-06
mata_t,134,1.467e-06
data_t,20480,1.467e-06
mata_t,134,1.467e-06
data_t,20480,9.78e-07
wait_t,1,7.194e-06
wait_t,1,1.886e-06
wait_t,1,1.886e-06
wait_t,1,2.445e-06
mata_t,133,9.77e-07
data_t,20480,1.467e-06
mata_t,134,9.77e-07
data_t,20480,1.397e-06
mata_t,134,1.467e-06
data_t,20480,9.07e-07
mata_t,135,1.397e-06
data_t,20480,9.77e-07
wait_t,1,6.774e-06
wait_t,1,1.885e-06
wait_t,1,1.886e-06
wait_t,1,1.886e-06
mata_t,134,9.08e-07
data_t,20480,1.466e-06
mata_t,134,9.08e-07
data_t,20480,1.397e-06
mata_t,135,1.467e-06
data_t,20480,1.397e-06
mata_t,135,1.397e-06
data_t,20480,9.08e-07
wait_t,1,7.264e-06
wait_t,1,2.375e-06
wait_t,1,1.886e-06
wait_t,1,1.956e-06
mata_t,134,1.467e-06
data_t,20480,1.467e-06
mata_t,135,9.78e-07
data_t,20480,1.466e-06
mata_t,134,9.07e-07
data_t,20480,9.08e-07
mata_t,134,1.396e-06
data_t,20480,1.397e-06
wait_t,1,5.169e-06
wait_t,1,1.397e-06
wait_t,1,1.396e-06
wait_t,1,2.445e-06
mata_t,134,1.397e-06
data_t,20480,1.397e-06
mata_t,134,1.467e-06
data_t,20480,1.885e-06
mata_t,133,1.467e-06
data_t,20480,9.08e-07
mata_t,134,1.467e-06
data_t,20480,1.467e-06
wait_t,1,7.194e-06
wait_t,1,1.467e-06
wait_t,1,1.885e-06
wait_t,1,1.885e-06
mata_t,133,1.396e-06
data_t,20480,1.0407e-05
mata_t,132,1.397e-06
data_t,20480,9.78e-07
mata_t,133,1.396e-06
data_t,20480,9.78e-07
mata_t,135,1.397e-06
data_t,20480,9.78e-07
wait_t,1,7.752e-06
wait_t,1,2.375e-06
wait_t,1,1.956e-06
wait_t,1,1.397e-06
mata_t,135,9.08e-07
data_t,20480,1.886e-06
mata_t,134,1.397e-06
data_t,20480,1.886e-06
mata_t,134,1.467e-06
data_t,20480,9.78e-07
mata_t,134,9.78e-07
data_t,20480,9.78e-07
wait_t,1,7.543e-06
wait_t,1,1.466e-06
wait_t,1,1.466e-06
wait_t,1,2.375e-06
mata_t,134,9.78e-07
data_t,20480,1.467e-06
mata_t,133,1.397e-06
data_t,20480,1.467e-06
mata_t,135,1.397e-06
data_t,20480,9.78e-07
mata_t,134,9.78e-07
data_t,20480,9.77e-07
wait_t,1,5.238e-06
wait_t,1,1.886e-06
wait_t,1,1.956e-06
wait_t,1,1.955e-06
mata_t,134,9.78e-07
data_t,20480,1.466e-06
mata_t,134,1.396e-06
data_t,20480,1.397e-06
mata_t,134,1.397e-06
data_t,20480,1.396e-06
mata_t,134,1.397e-06
data_t,20480,9.08e-07
wait_t,1,7.543e-06
wait_t,1,2.375e-06
wait_t,1,1.466e-06
wait_t,1,2.375e-06
mata_t,134,9.08e-07
data_t,20480,1.467e-06
mata_t,134,1.466e-06
data_t,20480,1.397e-06
mata_t,133,9.78e-07
data_t,20480,9.78e-07
mata_t,135,1.397e-06
data_t,20480,1.397e-06
wait_t,1,7.682e-06
wait_t,1,1.467e-06
wait_t,1,1.467e-06
wait_t,1,1.886e-06
mata_t,135,9.08e-07
data_t,20480,1.397e-06
mata_t,135,1.397e-06
data_t,20480,1.816e-06
mata_t,134,1.397e-06
data_t,20480,9.08e-07
mata_t,134,9.08e-07
data_t,20480,1.467e-06
wait_t,1,7.543e-06
wait_t,1,1.886e-06
wait_t,1,1.886e-06
wait_t,1,1.466e-06
mata_t,134,9.78e-07
data_t,20480,1.886e-06
mata_t,134,1.397e-06
data_t,20480,1.397e-06
mata_t,135,9.77e-07
data_t,20480,1.397e-06
mata_t,134,9.08e-07
data_t,20480,1.397e-06
wait_t,1,4.819e-06
wait_t,1,2.375e-06
wait_t,1,1.886e-06
wait_t,1,1.467e-06
mata_t,133,1.397e-06
data_t,20480,1.956e-06
mata_t,133,1.397e-06
data_t,20480,1.397e-06
mata_t,134,1.397e-06
data_t,20480,9.78e-07
mata_t,134,1.397e-06
data_t,20480,1.397e-06
wait_t,1,6.775e-06
wait_t,1,1.885e-06
wait_t,1,1.467e-06
wait_t,1,1.955e-06
mata_t,133,1.397e-06
data_t,20480,1.467e-06
mata_t,134,1.467e-06
data_t,20480,1.397e-06
mata_t,133,1.396e-06
data_t,20480,9.78e-07
mata_t,134,1.397e-06
data_t,20480,1.466e-06
wait_t,1,7.542e-06
wait_t,1,2.305e-06
wait_t,1,1.885e-06
wait_t,1,1.886e-06
mata_t,135,1.397e-06
data_t,20480,1.397e-06
mata_t,135,1.396e-06
data_t,20480,1.397e-06
mata_t,134,1.397e-06
data_t,20480,1.397e-06
mata_t,134,1.397e-06
data_t,20480,9.78e-07
wait_t,1,7.682e-06
wait_t,1,1.955e-06
wait_t,1,1.886e-06
wait_t,1,1.956e-06
mata_t,134,1.397e-06
data_t,20480,1.397e-06
mata_t,135,1.397e-06
data_t,20480,1.956e-06
mata_t,135,1.467e-06
data_t,20480,1.397e-06
mata_t,134,9.78e-07
data_t,20480,9.78e-07
wait_t,1,5.168e-06
wait_t,1,1.886e-06
wait_t,1,1.467e-06
wait_t,1,1.955e-06
mata_t,134,1.467e-06
data_t,20480,1.397e-06
mata_t,134,9.78e-07
data_t,20480,1.467e-06
mata_t,133,9.08e-07
data_t,20480,9.08e-07
mata_t,134,9.78e-07
data_t,20480,9.08e-07
wait_t,1,7.612e-06
wait_t,1,2.375e-06
wait_t,1,1.467e-06
wait_t,1,1.886e-06
mata_t,134,1.467e-06
data_t,20480,1.886e-06
mata_t,134,1.397e-06
data_t,20480,1.467e-06
mata_t,134,1.397e-06
data_t,20480,9.08e-07
mata_t,134,1.397e-06
data_t,20480,9.77e-07
wait_t,1,6.705e-06
wait_t,1,2.444e-06
wait_t,1,1.397e-06
wait_t,1,1.466e-06
mata_t,134,9.78e-07
data_t,20480,1.467e-06
mata_t,135,1.397e-06
data_t,20480,1.467e-06
mata_t,135,1.397e-06
data_t,20480,1.397e-06
mata_t,135,1.397e-06
data_t,20480,9.78e-07
wait_t,1,7.124e-06
wait_t,1,2.375e-06
wait_t,1,1.397e-06
wait_t,1,2.305e-06
mata_t,134,9.78e-07
data_t,20480,1.467e-06
mata_t,135,9.78e-07
data_t,20480,1.396e-06
mata_t,134,1.467e-06
data_t,20480,1.397e-06
mata_t,134,1.466e-06
data_t,20480,9.78e-07
wait_t,1,4.75e-06
wait_t,1,1.886e-06
wait_t,1,1.466e-06
wait_t,1,1.886e-06
mata_t,134,1.397e-06
data_t,20480,1.466e-06
mata_t,133,4.89e-07
data_t,20480,1.397e-06
mata_t,134,9.77e-07
data_t,20480,9.78e-07
mata_t,134,1.396e-06
data_t,20480,1.467e-06
wait_t,1,7.264e-06
wait_t,1,2.444e-06
wait_t,1,1.396e-06
wait_t,1,1.886e-06
mata_t,133,1.397e-06
data_t,20480,1.397e-06
mata_t,134,1.397e-06
data_t,20480,1.397e-06
mata_t,134,9.07e-07
data_t,20480,1.397e-06
mata_t,135,1.467e-06
data_t,20480,1.397e-06
wait_t,1,7.193e-06
wait_t,1,1.885e-06
wait_t,1,1.886e-06
wait_t,1,1.816e-06
mata_t,134,1.397e-06
data_t,20480,1.885e-06
mata_t,134,1.396e-06
data_t,20480,1.397e-06
mata_t,135,9.77e-07
data_t,20480,9.78e-07
mata_t,135,9.08e-07
data_t,20480,1.466e-06
wait_t,1,7.054e-06
wait_t,1,1.886e-06
wait_t,1,1.466e-06
wait_t,1,1.397e-06
mata_t,134,1.397e-06
data_t,20480,1.467e-06
mata_t,134,1.467e-06
data_t,20480,1.397e-06
mata_t,135,9.08e-07
data_t,20480,9.78e-07
mata_t,134,1.466e-06
data_t,20480,9.78e-07
wait_t,1,4.819e-06
wait_t,1,1.955e-06
wait_t,1,1.397e-06
wait_t,1,1.816e-06
mata_t,133,9.77e-07
data_t,20480,1.397e-06
mata_t,133,1.397e-06
data_t,20480,1.467e-06
mata_t,134,1.467e-06
data_t,20480,1.397e-06
mata_t,134,1.955e-06
data_t,20480,1.467e-06
wait_t,1,7.543e-06
wait_t,1,2.374e-06
wait_t,1,1.955e-06
wait_t,1,2.374e-06
mata_t,133,1.397e-06
data_t,20480,1.466e-06
mata_t,134,1.467e-06
data_t,20480,1.467e-06
mata_t,134,1.467e-06
data_t,20480,9.78e-07
mata_t,135,9.78e-07
data_t,20480,1.467e-06
wait_t,1,7.054e-06
wait_t,1,1.955e-06
wait_t,1,1.886e-06
wait_t,1,1.397e-06
mata_t,135,9.08e-07
data_t,20480,1.397e-06
mata_t,134,1.467e-06
data_t,20480,1.467e-06
mata_t,134,9.78e-07
data_t,20480,9.77e-07
mata_t,135,1.467e-06
data_t,20480,1.397e-06
wait_t,1,6.634e-06
wait_t,1,2.375e-06
wait_t,1,1.467e-06
wait_t,1,1.885e-06
mata_t,134,9.77e-07
data_t,20480,1.397e-06
mata_t,134,9.08e-07
data_t,20480,9.77e-07
mata_t,135,1.397e-06
data_t,20480,1.467e-06
mata_t,134,9.78e-07
data_t,20480,1.467e-06
wait_t,1,4.749e-06
wait_t,1,1.886e-06
wait_t,1,1.886e-06
wait_t,1,1.955e-06
mata_t,134,1.467e-06
data_t,20480,1.397e-06
mata_t,134,1.467e-06
data_t,20480,1.466e-06
mata_t,134,9.78e-07
data_t,20480,9.78e-07
mata_t,134,1.467e-06
data_t,20480,9.78e-07
wait_t,1,6.635e-06
wait_t,1,1.885e-06
wait_t,1,1.467e-06
wait_t,1,1.466e-06
mata_t,134,1.397e-06
data_t,20480,1.467e-06
mata_t,134,1.466e-06
data_t,20480,1.397e-06
mata_t,133,9.78e-07
data_t,20480,9.77e-07
mata_t,135,1.397e-06
data_t,20480,1.885e-06
wait_t,1,7.194e-06
wait_t,1,2.305e-06
wait_t,1,1.466e-06
wait_t,1,1.397e-06
mata_t,135,1.397e-06
data_t,20480,1.397e-06
mata_t,134,1.397e-06
data_t,20480,1.467e-06
mata_t,134,1.397e-06
data_t,20480,1.467e-06
mata_t,133,9.78e-07
data_t,20480,1.397e-06
wait_t,1,8.102e-06
wait_t,1,1.955e-06
wait_t,1,1.955e-06
wait_t,1,1.956e-06
mata_t,133,1.467e-06
data_t,20480,1.397e-06
mata_t,135,1.397e-06
data_t,20480,1.466e-06
mata_t,135,9.08e-07
data_t,20480,9.78e-07
mata_t,134,1.467e-06
data_t,20480,9.08e-07
wait_t,1,4.819e-06
wait_t,1,1.886e-06
wait_t,1,1.467e-06
wait_t,1,1.397e-06
mata_t,134,1.396e-06
data_t,20480,1.467e-06
mata_t,134,1.397e-06
data_t,20480,1.397e-06
mata_t,134,1.467e-06
data_t,20480,1.396e-06
mata_t,134,9.78e-07
data_t,20480,1.466e-06
wait_t,1,7.543e-06
wait_t,1,2.933e-06
wait_t,1,1.955e-06
wait_t,1,1.467e-06
mata_t,133,9.78e-07
data_t,20480,9.77e-07
mata_t,134,9.78e-07
data_t,20480,1.466e-06
mata_t,133,9.78e-07
data_t,20480,1.467e-06
mata_t,135,1.396e-06
data_t,20480,1.467e-06
wait_t,1,7.263e-06
wait_t,1,1.955e-06
wait_t,1,1.886e-06
wait_t,1,2.375e-06
mata_t,135,9.78e-07
data_t,20480,1.467e-06
mata_t,135,1.397e-06
data_t,20480,1.467e-06
mata_t,134,1.397e-06
data_t,20480,1.397e-06
mata_t,134,9.78e-07
data_t,20480,9.07e-07
wait_t,1,7.193e-06
wait_t,1,1.886e-06
wait_t,1,1.396e-06
wait_t,1,1.885e-06
mata_t,134,9.78e-07
data_t,20480,1.885e-06
mata_t,135,9.08e-07
data_t,20480,1.816e-06
mata_t,135,1.396e-06
data_t,20480,1.467e-06
mata_t,134,1.467e-06
data_t,20480,1.396e-06
wait_t,1,5.168e-06
wait_t,1,2.374e-06
wait_t,1,1.956e-06
wait_t,1,1.886e-06
mata_t,134,1.467e-06
data_t,20480,1.886e-06
mata_t,134,1.396e-06
data_t,20480,1.397e-06
mata_t,133,9.78e-07
data_t,20480,9.78e-07
mata_t,134,1.467e-06
data_t,20480,9.78e-07
wait_t,1,7.124e-06
wait_t,1,1.886e-06
wait_t,1,1.885e-06
wait_t,1,2.445e-06
mata_t,133,1.467e-06
data_t,20480,1.466e-06
mata_t,134,1.396e-06
data_t,20480,1.397e-06
mata_t,133,1.397e-06
data_t,20480,9.08e-07
mata_t,134,1.467e-06
data_t,20480,9.78e-07
wait_t,1,7.054e-06
wait_t,1,1.956e-06
wait_t,1,1.397e-06
wait_t,1,1.956e-06
mata_t,134,1.397e-06
data_t,20480,2.444e-06
mata_t,135,1.397e-06
data_t,20480,1.397e-06
mata_t,135,9.78e-07
data_t,20480,9.78e-07
mata_t,134,9.78e-07
data_t,20480,1.466e-06
wait_t,1,7.124e-06
wait_t,1,2.374e-06
wait_t,1,1.466e-06
wait_t,1,1.397e-06
mata_t,134,1.466e-06
data_t,20480,1.956e-06
mata_t,134,1.466e-06
data_t,20480,1.467e-06
mata_t,135,1.467e-06
data_t,20480,1.466e-06
mata_t,134,1.467e-06
data_t,20480,9.78e-07
wait_t,1,4.33e-06
wait_t,1,1.955e-06
wait_t,1,1.396e-06
wait_t,1,1.886e-06
mata_t,134,9.08e-07
data_t,20480,1.397e-06
mata_t,134,9.08e-07
data_t,20480,1.467e-06
mata_t,134,1.467e-06
data_t,20480,9.77e-07
mata_t,133,1.467e-06
data_t,20480,1.396e-06
wait_t,1,8.171e-06
wait_t,1,1.955e-06
wait_t,1,1.886e-06
wait_t,1,1.397e-06
mata_t,134,9.08e-07
data_t,20480,1.396e-06
mata_t,133,1.397e-06
data_t,20480,1.886e-06
mata_t,134,9.78e-07
data_t,20480,9.78e-07
mata_t,134,9.08e-07
data_t,20480,9.07e-07
wait_t,1,5.727e-06
wait_t,1,2.934e-06
wait_t,1,1.956e-06
wait_t,1,1.885e-06
mata_t,134,9.78e-07
data_t,20480,1.397e-06
mata_t,135,1.397e-06
data_t,20480,1.467e-06
mata_t,135,9.07e-07
data_t,20480,9.78e-07
mata_t,135,9.08e-07
data_t,20480,9.08e-07
wait_t,1,7.543e-06
wait_t,1,1.886e-06
wait_t,1,1.885e-06
wait_t,1,1.956e-06
mata_t,134,1.467e-06
data_t,20480,1.886e-06
mata_t,135,1.467e-06
data_t,20480,1.397e-06
mata_t,134,1.397e-06
data_t,20480,9.78e-07
mata_t,134,9.07e-07
data_t,20480,9.08e-07
wait_t,1,4.749e-06
wait_t,1,1.956e-06
wait_t,1,1.466e-06
wait_t,1,1.467e-06
mata_t,134,9.08e-07
data_t,20480,1.955e-06
mata_t,134,9.78e-07
data_t,20480,1.886e-06
mata_t,134,1.397e-06
data_t,20480,1.397e-06
mata_t,134,9.78e-07
data_t,20480,9.77e-07
wait_t,1,7.403e-06
wait_t,1,2.305e-06
wait_t,1,1.467e-06
wait_t,1,1.466e-06
mata_t,133,1.466e-06
data_t,20480,1.397e-06
mata_t,134,1.466e-06
data_t,20480,1.956e-06
mata_t,134,1.397e-06
data_t,20480,1.396e-06
mata_t,135,9.78e-07
data_t,20480,1.396e-06
wait_t,1,7.264e-06
wait_t,1,1.956e-06
wait_t,1,1.397e-06
wait_t,1,2.375e-06
mata_t,134,1.396e-06
data_t,20480,1.886e-06
mata_t,134,1.396e-06
data_t,20480,1.397e-06
mata_t,135,9.08e-07
data_t,20480,9.77e-07
mata_t,135,1.397e-06
data_t,20480,1.397e-06
wait_t,1,7.683e-06
wait_t,1,1.886e-06
wait_t,1,1.397e-06
wait_t,1,1.467e-06
mata_t,133,9.77e-07
data_t,20480,1.956e-06
mata_t,135,9.78e-07
data_t,20480,1.956e-06
mata_t,133,1.396e-06
data_t,20480,9.08e-07
mata_t,132,1.396e-06
data_t,20480,9.78e-07
wait_t,1,4.75e-06
wait_t,1,2.305e-06
wait_t,1,1.955e-06
wait_t,1,1.886e-06
mata_t,134,1.467e-06
data_t,20480,1.956e-06
mata_t,134,9.08e-07
data_t,20480,1.467e-06
mata_t,133,1.396e-06
data_t,20480,1.886e-06
mata_t,134,9.78e-07
data_t,20480,1.396e-06
wait_t,1,5.867e-06
wait_t,1,1.956e-06
wait_t,1,1.885e-06
wait_t,1,1.956e-06
mata_t,133,9.08e-07
data_t,20480,9.77e-07
mata_t,133,9.78e-07
data_t,20480,1.467e-06
mata_t,134,9.77e-07
data_t,20480,1.466e-06
mata_t,135,1.396e-06
data_t,20480,1.466e-06
wait_t,1,8.032e-06
wait_t,1,2.374e-06
wait_t,1,1.885e-06
wait_t,1,1.397e-06
mata_t,134,1.397e-06
data_t,20480,2.305e-06
mata_t,133,9.77e-07
data_t,20480,1.467e-06
mata_t,134,1.467e-06
data_t,20480,1.467e-06
mata_t,135,1.467e-06
data_t,20480,1.466e-06
wait_t,1,7.264e-06
wait_t,1,2.375e-06
wait_t,1,1.955e-06
wait_t,1,1.467e-06
mata_t,134,9.77e-07
data_t,20480,1.397e-06
mata_t,134,1.397e-06
data_t,20480,9.77e-07
mata_t,135,1.397e-06
data_t,20480,9.78e-07
mata_t,134,1.885e-06
data_t,20480,1.397e-06
wait_t,1,5.169e-06
wait_t,1,1.886e-06
wait_t,1,1.397e-06
wait_t,1,2.375e-06
mata_t,134,9.08e-07
data_t,20480,9.78e-07
mata_t,134,9.08e-07
data_t,20480,1.467e-06
mata_t,134,9.08e-07
data_t,20480,9.08e-07
mata_t,133,9.78e-07
data_t,20480,1.397e-06
wait_t,1,6.984e-06
wait_t,1,1.396e-06
wait_t,1,1.955e-06
wait_t,1,1.467e-06
mata_t,134,1.467e-06
data_t,20480,1.396e-06
mata_t,134,1.467e-06
data_t,20480,1.466e-06
mata_t,133,9.78e-07
data_t,20480,9.08e-07
mata_t,135,1.467e-06
data_t,20480,9.08e-07
wait_t,1,8.031e-06
wait_t,1,2.305e-06
wait_t,1,1.885e-06
wait_t,1,1.956e-06
mata_t,135,9.78e-07
data_t,20480,1.886e-06
mata_t,135,9.08e-07
data_t,20480,1.397e-06
mata_t,134,9.77e-07
data_t,20480,9.78e-07
mata_t,134,9.78e-07
data_t,20480,9.78e-07
wait_t,1,6.285e-06
wait_t,1,1.886e-06
wait_t,1,1.466e-06
wait_t,1,1.886e-06
mata_t,134,9.08e-07
data_t,20480,1.467e-06
mata_t,134,9.78e-07
data_t,20480,1.467e-06
mata_t,135,9.08e-07
data_t,20480,9.08e-07
mata_t,134,1.397e-06
data_t,20480,1.397e-06
wait_t,1,5.238e-06
wait_t,1,1.955e-06
wait_t,1,1.397e-06
wait_t,1,1.955e-06
mata_t,134,9.78e-07
data_t,20480,1.397e-06
mata_t,133,1.396e-06
data_t,20480,1.467e-06
mata_t,134,1.397e-06
data_t,20480,1.397e-06
mata_t,134,9.77e-07
data_t,20480,9.78e-07
wait_t,1,7.542e-06
wait_t,1,2.444e-06
wait_t,1,1.886e-06
wait_t,1,1.466e-06
mata_t,132,9.78e-07
data_t,20480,1.467e-06
mata_t,134,9.78e-07
data_t,20480,1.466e-06
mata_t,133,9.78e-07
data_t,20480,1.397e-06
mata_t,134,1.467e-06
data_t,20480,1.397e-06
wait_t,1,6.704e-06
wait_t,1,1.397e-06
wait_t,1,1.396e-06
wait_t,1,1.956e-06
mata_t,135,1.397e-06
data_t,20480,1.467e-06
mata_t,135,1.397e-06
data_t,20480,1.955e-06
mata_t,134,9.78e-07
data_t,20480,1.397e-06
mata_t,134,1.397e-06
data_t,20480,9.08e-07
wait_t,1,7.263e-06
wait_t,1,1.397e-06
wait_t,1,1.886e-06
wait_t,1,1.397e-06
mata_t,134,1.467e-06
data_t,20480,1.397e-06
mata_t,135,1.396e-06
data_t,20480,1.467e-06
mata_t,134,9.08e-07
data_t,20480,9.77e-07
mata_t,134,9.08e-07
data_t,20480,9.08e-07
wait_t,1,4.819e-06
wait_t,1,2.375e-06
wait_t,1,1.466e-06
wait_t,1,1.956e-06
mata_t,134,9.78e-07
data_t,20480,9.78e-07
mata_t,134,9.77e-07
data_t,20480,9.08e-07
mata_t,134,9.78e-07
data_t,20480,1.396e-06
mata_t,134,1.397e-06
data_t,20480,1.397e-06
wait_t,1,6.565e-06
wait_t,1,1.956e-06
wait_t,1,2.375e-06
wait_t,1,1.886e-06
mata_t,133,1.397e-06
data_t,20480,1.397e-06
mata_t,133,1.467e-06
data_t,20480,1.466e-06
mata_t,133,1.467e-06
data_t,20480,1.467e-06
mata_t,134,1.397e-06
data_t,20480,1.467e-06
wait_t,1,7.683e-06
wait_t,1,2.375e-06
wait_t,1,1.885e-06
wait_t,1,1.467e-06
mata_t,134,1.397e-06
data_t,20480,1.397e-06
mata_t,135,9.77e-07
data_t,20480,1.467e-06
mata_t,135,9.78e-07
data_t,20480,1.397e-06
mata_t,135,1.467e-06
data_t,20480,1.466e-06
wait_t,1,7.613e-06
wait_t,1,2.374e-06
wait_t,1,2.305e-06
wait_t,1,1.396e-06
mata_t,134,9.78e-07
data_t,20480,1.466e-06
mata_t,135,9.78e-07
data_t,20480,1.397e-06
mata_t,134,1.397e-06
data_t,20480,1.397e-06
mata_t,134,1.467e-06
data_t,20480,1.396e-06
wait_t,1,5.588e-06
wait_t,1,2.374e-06
wait_t,1,1.885e-06
wait_t,1,2.375e-06
mata_t,134,1.397e-06
data_t,20480,1.816e-06
mata_t,134,9.78e-07
data_t,20480,1.886e-06
mata_t,134,1.466e-06
data_t,20480,9.78e-07
mata_t,134,9.77e-07
data_t,20480,9.78e-07
wait_t,1,7.683e-06
wait_t,1,1.397e-06
wait_t,1,1.397e-06
wait_t,1,1.956e-06
mata_t,134,9.78e-07
data_t,20480,1.956e-06
mata_t,134,9.77e-07
data_t,20480,1.467e-06
mata_t,134,1.397e-06
data_t,20480,1.397e-06
mata_t,134,1.327e-06
data_t,20480,1.397e-06
wait_t,1,7.124e-06
wait_t,1,1.886e-06
wait_t,1,1.956e-06
wait_t,1,1.397e-06
mata_t,134,1.467e-06
data_t,20480,1.886e-06
mata_t,134,9.77e-07
data_t,20480,1.466e-06
mata_t,135,9.08e-07
data_t,20480,9.08e-07
mata_t,135,9.78e-07
data_t,20480,1.397e-06
wait_t,1,8.102e-06
wait_t,1,1.956e-06
wait_t,1,1.816e-06
wait_t,1,1.886e-06
mata_t,134,1.397e-06
data_t,20480,1.397e-06
mata_t,134,9.78e-07
data_t,20480,1.396e-06
mata_t,135,1.467e-06
data_t,20480,9.08e-07
mata_t,134,1.466e-06
data_t,20480,9.78e-07
wait_t,1,5.168e-06
wait_t,1,1.956e-06
wait_t,1,1.397e-06
wait_t,1,1.467e-06
mata_t,134,9.08e-07
data_t,20480,1.886e-06
mata_t,134,1.397e-06
data_t,20480,1.467e-06
mata_t,134,9.08e-07
data_t,20480,9.77e-07
mata_t,134,1.467e-06
data_t,20480,9.77e-07
wait_t,1,7.613e-06
wait_t,1,2.374e-06
wait_t,1,1.885e-06
wait_t,1,1.397e-06
mata_t,133,1.397e-06
